,Id,Name,placeOfBirth,Gender,DateAcquired
19265,11554,Katy Moran,United Kingdom,Female,2010
19267,1660,Giorgio Morandi,Italia,Male,1947
19271,2196,Rainer G Mordmüller,Germany,Male,1978
19277,384,Jacob More,United Kingdom,Male,1963
19281,1661,François Morellet,France,Male,1974
19282,1662,Warwick Moreton,0,Male,1975
19283,2272,Colin Morison,United Kingdom,Male,1991
19284,1663,Berthe Morisot,France,Female,1968
19285,11595,Daido Moriyama,Japan,Male,2013
19327,385,George Morland,United Kingdom,Male,1877
19338,386,Henry Robert Morland,0,Male,1894
19341,1664,Harry Morley,United Kingdom,Male,1924
19342,1665,Malcolm Morley,United Kingdom,Male,1975
19357,1666,James Wilson Morrice,Canada,Male,1924
19358,2773,Desmond Morris,United Kingdom,Male,2000
19359,1668,Michael Morris,United Kingdom,Male,1977
19360,1669,Robert Morris,United States,Male,1974
19366,3099,Sarah Morris,United Kingdom,Female,2013
19377,1667,Sir Cedric Morris  Bt,United Kingdom,Male,1981
19388,388,William Morris,United Kingdom,Male,1927
19399,389,John Hamilton Mortimer,United Kingdom,Male,1948
19424,1670,Alastair Morton,United Kingdom,Male,1973
19425,2715,Charles Mosley,0,Male,0
19426,1671,Marlow Moss,United Kingdom,Female,1969
19428,1673,Robert Motherwell,United States,Male,1976
19502,2711,Charles Mottram,0,Male,0
19503,1674,Rodrigo Moynihan,Spain,Male,1946
19525,1675,Charles Mozley,United Kingdom,Male,1975
19528,9571,Valérie Mréjen,France,Female,2007
19529,13673,Rabih Mroué,Al-Lubnan,Male,2010
19530,2401,Reinhard Mucha,Germany,Male,1998
19532,2672,Ron Mueck,Australia,Male,2008
19536,390,Henry Muhrman,United States,Male,1914
19537,1676,David Muirhead,United Kingdom,Male,1917
19542,6009,Matthias Müller,Germany,Male,2003
19543,391,William James Müller,United Kingdom,Male,1908
19625,2228,Matt Mullican,United States,Male,1988
19626,392,William Mulready,Ireland,Male,1847
19653,1677,Claude Muncaster,United Kingdom,Male,1926
19654,1678,Edvard Munch,Norge,Male,1939
19655,1679,Henry Mundy,United Kingdom,Male,1975
19657,4231,Vik Muniz,Brasil,Male,2009
19658,393,Paul Sandby Munn,United Kingdom,Male,1986
19661,1680,Sir Alfred Munnings,0,Male,1920
19664,2336,Juan Muñoz,Spain,Male,1994
19670,9099,Óscar Muñoz,Colombia,Male,2006
19671,9852,Antoni Muntadas,Spain,Male,2008
19672,1681,John Murphy,United Kingdom,Male,1977
19682,2344,Myles Murphy,United Kingdom,Male,1994
19683,1682,Charles Murray,United Kingdom,Male,1940
19687,394,Charles Fairfax Murray,0,Male,1939
19694,1683,Elizabeth Murray,United States,Female,2002
19712,395,Sir David Murray,United Kingdom,Male,1884
19715,1684,Edo Murtic,Hrvatska,Male,1961
19716,6241,David Musgrave,United Kingdom,Male,2008
19720,2574,George Musgrave,0,Male,1997
19723,1685,Zoran Music,Italia,Male,1990
19734,7677,Wangechi Mutu,Kenya,Female,2008
19735,1686,Bernard Myers,0,Male,1978
19737,7634,Scott Myles,United Kingdom,Male,2004
19740,396,Daniel Mytens  the Elder,Nederland,Male,1919
19741,1687,Mohammed Naghi Bey,Misr,Male,1936
19742,8789,Deimantas Narkevicius,Lietuva,Male,2006
19744,1688,David Nash,United Kingdom,Male,1982
19754,2443,Frederick Nash,United Kingdom,Male,1997
19756,1689,John Nash,United Kingdom,Male,1923
19777,1690,Paul Nash,United Kingdom,Male,1924
19807,7347,Rosalind Nashashibi,United Kingdom,Female,2006
19808,397,Patrick Nasmyth,United Kingdom,Male,1847
19825,2444,John Claude Nattes,0,Male,1997
19826,1691,Bruce Nauman,United States,Male,2008
19867,11411,Ernst Nay,Germany,Male,2008
19868,2616,Martin Naylor,United Kingdom,Male,1997
19877,1692,Paul Neagu,Romania,Male,1979
19894,2519,John Preston Neale,0,Male,1988
19897,398,Balthazar Nebot,0,Male,1895
19898,1693,Sarah Nechamkin,Russia,Female,1975
19899,3047,Alice Neel,United States,Female,2005
19903,1694,Brendan Neiland,United Kingdom,Male,1987
19907,2197,Roger Nellens,Belgium,Male,1975
19911,4020,Mike Nelson,United Kingdom,Male,2008
19913,1695,Oscar Nemon,0,Male,1981
19914,5459,Shirin Neshat,Îran,Female,2003
19915,2791,Ernesto Neto,Brasil,Male,2005
19916,10170,Rivane Neuenschwander,Brasil,Female,2007
19917,1696,Louise Nevelson,Ukraine,Female,1989
19924,1697,Christopher Richard Wynne Nevinson,United Kingdom,Male,1917
19942,2650,Mary Newcomb,United Kingdom,Female,1997
19943,1698,Avis Newman,United Kingdom,Male,2008
19957,1699,Barnett Newman,United States,Male,1972
19980,6294,Hayley Newman,United Kingdom,Female,2008
19981,6664,John Newman,United States,Male,2004
20000,1700,Algernon Newton,United Kingdom,Male,1940
20002,2572,Ann Mary Newton,Italia,Female,1997
20003,399,Gilbert Stuart Newton,Canada,Male,1847
20005,2625,Sir William Newton,0,Male,1997
20006,1701,Bertram Nicholls,United Kingdom,Male,1921
20008,1702,Ben Nicholson  OM,United Kingdom,Male,1940
20088,2251,E.Q. Nicholson,0,Female,1989
20089,2520,Francis Nicholson,United Kingdom,Male,1988
20093,17882,Isaac Nicholson,United Kingdom,Male,1924
20094,1805,Mabel Nicholson,0,Female,1982
20096,1703,Sir William Nicholson,United Kingdom,Male,1917
20124,2521,Thomas Henry Nicholson,0,Male,1997
20128,1704,Winifred Nicholson,United Kingdom,Female,1940
20136,400,Erskine Nicol,United Kingdom,Male,1894
20139,3101,Seamus Nicolson,0,Male,2001
20141,1705,Uli Nimptsch,Germany,Male,1956
20143,401,Robert Buchan Nisbet,United Kingdom,Male,1890
20144,1706,Hermann Nitsch,Austria,Male,1986
20147,7629,Frank Nitsche,Germany,Male,2004
20148,2767,Paul Noble,United Kingdom,Male,2000
20151,402,Robert Noble,United Kingdom,Male,1918
20152,1707,Isamu Noguchi,United States,Male,1960
20153,5755,Lucia Nogueira,Brasil,Female,2003
20161,1708,Sir Sidney Nolan,Australia,Male,1951
20296,1709,Kenneth Noland,United States,Male,1965
20299,1710,Emil Nolde,Germany,Male,1966
20300,403,John William North,0,Male,1891
20304,404,James Northcote,United Kingdom,Male,1927
20305,1711,Alfred J. Oakley,United Kingdom,Male,1926
20306,2698,Breon O'Casey,United Kingdom,Male,1999
20314,2189,Andrew O'Connor,United States,Male,1931
20317,2556,James Arthur O'Connor,Ireland,Male,1997
20318,2190,John O'Connor,United Kingdom,Male,1975
20320,2191,Roderic O'Conor,Ireland,Male,1957
20325,6667,Hugh O'Donnell,United Kingdom,Male,2004
20326,8244,Albert Oehlen,Germany,Male,2008
20327,1712,Michael Oelman,0,Male,1979
20328,2543,Chris Ofili,United Kingdom,Male,2013
20345,2718,Frank O'Hara,United States,Male,0
20346,7730,Hélio Oiticica,Brasil,Male,2007
20354,16018,J.D. Okhai Ojeikere,Nigeria,Male,2013
20362,11462,Yoshua Okon,México,Male,0
20363,1713,Claes Oldenburg,Sweden,Male,1972
20370,7640,Henrik Olesen,Danmark,Male,2005
20373,2198,Jules Olitski,Belarus,Male,1975
20385,2410,Nathan Oliveira,United States,Male,2002
20386,2445,Isaac Oliver,France,Male,1997
20390,1714,Madge Oliver,0,Female,1935
20392,2446,William Oliver,0,Male,1997
20396,1715,Herbert A. Olivier,United Kingdom,Male,1937
20397,9842,Jonathan Olley,United Kingdom,Male,2013
20403,1716,Eric Olson,Sweden,Male,1965
20404,1717,Julius Olsson,United Kingdom,Male,1911
20405,7622,Roman Ondák,Slovenia,Male,2005
20406,405,George Bernard O'Neill,Ireland,Male,1859
20407,1718,Toni Onley,United Kingdom,Male,1977
20409,1719,Yoko Ono,Japan,Female,1975
20410,1720,Gordon Onslow-Ford,United Kingdom,Male,1972
20412,6159,Glen Onwin,United Kingdom,Male,2003
20413,2785,Gilad Ophir,0,Male,2000
20425,4641,Catherine Opie,United States,Female,2009
20429,406,John Opie,United Kingdom,Male,1868
20438,1721,Julian Opie,United Kingdom,Male,1999
20463,1722,Dennis Oppenheim,United States,Male,1983
20470,2632,J. Oppenheimer,0,Male,1997
20471,1723,Isidore Opsomer,Belgium,Male,1936
20472,2522,W. Oram,0,Male,1997
20473,407,Sir William Quiller Orchardson,United Kingdom,Male,1894
20480,1724,Bryan Organ,United Kingdom,Male,1975
20496,2685,Gabriel Orozco,México,Male,2003
20511,1725,Sir William Orpen,Ireland,Male,1913
20540,1726,Chris Orr,United Kingdom,Male,1976
20541,8133,Damián Ortega,México,Male,0
20542,2380,George Ortman,United States,Male,1996
20543,11956,David Osbaldeston,United Kingdom,Male,2008
20544,12441,Emily Osborn,United Kingdom,Female,2009
20545,1727,William Evelyn Osborn,0,Male,1983
20547,408,Walter Frederick Osborne,Ireland,Male,1892
20548,1728,Henry Ospovat,Russia,Male,1927
20550,10612,Alejandro Otero,Venezuela,Male,2010
20551,1729,Ryszard Otreba,Poland,Male,1985
20553,16031,Kiyoji Otsuji,Japan,Male,0
20554,2447,William Young Ottley,0,Male,1997
20555,409,Walter William Ouless,United Kingdom,Male,1934
20556,2205,Thérèse Oulton,United Kingdom,Female,1988
20564,2366,Tony Oursler,United States,Male,1995
20567,1730,Graham Ovenden,United Kingdom,Male,1975
20601,5847,Peter Owen,0,Male,0
20602,410,Rev. Edward Pryce Owen,0,Male,1898
20603,2585,Samuel Owen,0,Male,1988
20615,1731,Amédée Ozenfant,France,Male,1962
20616,1732,Wolfgang Paalen,Austria,Male,1979
20617,2389,Ana Maria Pacheco,Brasil,Female,1996
20629,1733,Alex Packham,0,Male,1975
20630,14993,Pedro Paiva,Portugal,Male,0
20631,13759,Sheung Chuen Pak,China,Male,2013
20632,1734,Mimmo Paladino,Italia,Male,1982
20637,2317,Blinky Palermo,Germany,Male,1999
20672,1735,Garrick Palmer,United Kingdom,Male,1978
20673,1736,Roger Palmer,United Kingdom,Male,1979
20679,411,Samuel Palmer,United Kingdom,Male,1917
20700,12007,John Panting,New Zealand,Male,2008
20704,1737,Giulio Paolini,Italia,Male,1982
20711,1738,Sir Eduardo Paolozzi,United Kingdom,Male,1976
21096,14433,Lygia Pape,Brasil,Female,2012
21097,7077,Jorge Pardo,Cuba,Male,2008
21098,5225,Mimi Parent,Canada,Female,2000
21099,1739,Alistair Park,0,Male,1977
21100,1740,John A. Park,United Kingdom,Male,1940
21102,2358,Cornelia Parker,United Kingdom,Female,2001
21123,1741,Harold Parker,United Kingdom,Male,1904
21124,1742,Ray Parker,United States,Male,1961
21125,2199,Valerie Parkinson,0,Female,1975
21127,2750,Martin Parr,United Kingdom,Male,2003
21132,9107,Philippe Parreno,Al-Jaza'ir,Male,2007
21133,2448,William Parrott,United Kingdom,Male,1997
21137,412,William Pars,United Kingdom,Male,1986
21150,413,Alfred Parsons,United Kingdom,Male,1887
21151,414,Ernest Parton,0,Male,1879
21152,1743,David Partridge,United States,Male,1964
21153,11244,Ewa Partum,Poland,Female,2008
21155,9591,Pino Pascali,Italia,Male,2009
21156,1744,Victor Pasmore,United Kingdom,Male,1941
21291,1745,Wendy Pasmore,Ireland,Female,1962
21292,1746,Leonid Pasternak,Ukraine,Male,1960
21295,1747,J. McIntosh Patrick,United Kingdom,Male,1935
21296,2652,Richard Patterson,United Kingdom,Male,1997
21297,2397,Simon Patterson,United Kingdom,Male,1996
21299,5493,Oliver and Nick Payne and Relph,0,Male,2009
21300,7120,Oliver Payne,United Kingdom,Male,2004
21303,2225,William Payne,United Kingdom,Male,1988
21306,1748,Ralph Peacock,United Kingdom,Male,1898
21308,415,Robert Peake,0,Male,1955
21310,2321,Bryan Pearce,United Kingdom,Male,1993
21311,1749,Philip Pearlstein,United States,Male,1990
21313,2200,Charles Pears,United Kingdom,Male,1918
21319,1750,Kevin Pearsh,Australia,Male,1977
21320,14145,Henk Peeters,Nederland,Male,2012
21321,1751,Henry Alfred Pegram,United Kingdom,Male,1889
21323,1752,Rafael Penagos,Colombia,Male,1977
21325,1753,A.R. Penck,Germany,Male,1984
21332,416,Aaron Edwin Penley,0,Male,1908
21336,5715,Irving Penn,United States,Male,2010
21342,417,Edward Penny,United Kingdom,Male,1920
21344,1754,Giuseppe Penone,Italia,Male,2001
21361,1755,Sir Roland Penrose,United Kingdom,Male,1964
21366,1756,Samuel John Peploe,United Kingdom,Male,1927
21367,418,Arthur Douglas Peppercorn,United Kingdom,Male,1915
21368,2523,Lady Susan Elizabeth Percy,0,Female,1997
21395,2383,Sidney Richard Percy,0,Male,1996
21396,1757,Ed Perera,Sri Lanka,Male,1978
21397,2211,Peter Peri,Hungery,Male,2007
21405,12119,Simon Periton,United Kingdom,Male,2008
21406,10207,Dan Perjovschi,Romania,Male,2007
21408,1758,Bernard Perlin,United States,Male,1950
21409,1759,Constant Permeke,Belgium,Male,1958
21410,9560,Manfred Pernice,Germany,Male,2006
21413,16443,Charlotte Perriand,France,Female,0
21414,4657,Grayson Perry,United Kingdom,Male,2002
21416,1760,Margot Perryman,United Kingdom,Female,1970
21417,419,Rev. Matthew William Peters,United Kingdom,Male,1986
21418,420,Henry Pether,0,Male,1962
21419,14320,Irving Petlin,United States,Male,2011
21420,2754,Raymond Pettibon,United States,Male,2013
21424,421,John Pettie,United Kingdom,Male,1884
21426,1761,Antoine Pevsner,Russia,Male,1953
21430,11963,Vong Phaophanit,Lao,Male,2008
21432,5251,Susan Philipsz,United Kingdom,Female,2013
21433,422,John Phillip,United Kingdom,Male,1894
21437,1763,Esq Peter Phillips,United Kingdom,Male,1975
21468,1764,Esq Tom Phillips,United Kingdom,Male,1975
21742,1762,Maurice Phillips,0,Male,1975
21743,2301,Patrick Phillips,0,Male,1992
21744,10772,Richard Phillips,United States,Male,0
21745,423,Thomas Phillips,United Kingdom,Male,1842
21746,1765,Glyn Warren Philpot,United Kingdom,Male,1914
21752,1766,Francis Picabia,France,Male,1959
21758,1767,Pablo Picasso,Spain,Male,1933
21800,1769,Roland Piché,United Kingdom,Male,1975
21810,1768,Roland Pichet,Canada,Male,1976
21811,1770,Louise Pickard,United Kingdom,Female,1928
21813,424,Frederick Richard Pickersgill,United Kingdom,Male,1847
21814,2582,Henry Hall Pickersgill,United Kingdom,Male,1997
21815,425,Henry William Pickersgill,United Kingdom,Male,1847
21818,1771,Edouard Pignon,France,Male,1951
21820,11779,Matthew Pillsbury,France,Male,2008
21821,2313,Robert Edge Pine,United Kingdom,Male,1993
21822,1772,Richard Pinkney,0,Male,1975
21839,426,George John Pinwell,United Kingdom,Male,1910
21849,1773,Edward Piper,0,Male,1975
21857,1774,John Piper,United Kingdom,Male,1940
22040,4955,Keith Piper,Malta,Male,2008
22041,2408,Steven Pippin,United Kingdom,Male,2008
22058,2254,Fausto Pirandello,Italia,Male,1989
22059,1775,Sir George Pirie,United Kingdom,Male,1940
22060,1776,Camille Pissarro,United States,Male,1931
22067,11753,Esther Pissarro,0,Female,0
22068,1777,Lucien Pissarro,France,Male,1917
22106,8669,Michelangelo Pistoletto,Italia,Male,2006
22113,1778,Roland Vivian Pitchforth,United Kingdom,Male,1938
22122,12678,Arthur Luiz Piza,Brasil,Male,0
22123,2449,Francis Place,United Kingdom,Male,1997
22128,9377,Carl Plackman,United Kingdom,Male,2006
22131,1779,John Platt,United Kingdom,Male,1924
22132,8802,Katherine Pleydell-Bouverie,0,Female,2005
22137,1780,Chris Plowman,United Kingdom,Male,1979
22138,1781,John Plumb,United Kingdom,Male,1975
22142,2450,Isaac Pocock,United Kingdom,Male,1997
22143,427,Nicholas Pocock,United Kingdom,Male,1967
22164,1784,Serge Poliakoff,Russia,Male,1961
22165,2213,Sigmar Polke,Poland,Male,1988
22171,428,James Pollard,United Kingdom,Male,1979
22176,10693,Jane Pollard,United Kingdom,Female,0
22177,2564,Robert Pollard,United Kingdom,Male,1997
22178,1785,Jackson Pollock,United States,Male,1960
22184,429,Frederick William Pomeroy,United Kingdom,Male,1897
22186,2768,Peter Pommerer,Germany,Male,2000
22187,1786,Gio Pomodoro,Italia,Male,1977
22189,1787,Henry Poole,United Kingdom,Male,1929
22191,430,Paul Falconer Poole,United Kingdom,Male,1880
22195,1788,Larry Poons,Japan,Male,1996
22197,1789,Nicholas Pope,Australia,Male,1976
22201,16646,Genesis P-Orridge,United Kingdom,Male,2013
22205,1791,Frederick J. Porter,0,Male,1940
22206,10236,Liliana Porter,Argentina,Female,2013
22207,2524,Sir Robert Ker Porter,United Kingdom,Male,1997
22211,1792,Stephen Porter,0,Male,1975
22215,1793,Douglas Portway,South Africa,Male,1971
22216,11040,Charlotte Posenenske,0,Female,2008
22223,6668,Sam Posey,0,Male,2004
22226,9662,Liza May Post,Nederland,Female,0
22227,2635,le Potre,0,Male,1997
22228,431,Frank Huddlestone Potter,United Kingdom,Male,1907
22236,1794,Helen Beatrix Potter,United Kingdom,Female,1946
22258,1795,Mary Potter,United Kingdom,Female,1940
22263,1796,Peter Potworowski,Poland,Male,1985
22264,2525,Joseph Powell,0,Male,1997
22266,432,Ambrose Poynter,United Kingdom,Male,1898
22268,433,Sir Edward Poynter,France,Male,1924
22284,2786,Kathy Prendergast,Ireland,Female,2000
22287,1797,Peter Prendergast,United Kingdom,Male,1984
22288,3070,Ken Price,United States,Male,0
22289,1798,Margaret Priest,United Kingdom,Female,1976
22290,5215,Richard Prince,Panamá,Male,2004
22291,1799,John Quinton Pringle,United Kingdom,Male,1975
22295,434,Valentine Cameron Prinsep,India,Male,1887
22296,1800,Patrick Procktor,Ireland,Male,1975
22307,1801,Dod Procter,United Kingdom,Female,1927
22310,1802,Ernest Procter,United Kingdom,Male,1936
22311,1803,Margaret Fisher Prout,United Kingdom,Female,1953
22312,435,Samuel Prout,United Kingdom,Male,1905
22325,1804,James Pryde,United Kingdom,Male,1929
22329,1806,Gerald Pryse,0,Male,1918
22338,1807,Janusz Przybylski,Poland,Male,1985
22340,8470,J. Morgan Puett,United States,Female,0
22341,1808,Peter Rose Pulham,United Kingdom,Male,1962
22342,11777,Florian Pumhösl,Austria,Male,2009
22343,1809,Iwan Puni,Russia,Male,1972
22344,2769,James Pyman,United Kingdom,Male,2000
22345,436,James Baker Pyne,United Kingdom,Male,1894
22346,2451,William Henry Pyne,United Kingdom,Male,1997
22347,3042,Saleem Arif Quadri,India,Male,2001
22348,1810,Harvey Quaytman,United States,Male,1979
22350,8056,Ged Quinn,United Kingdom,Male,2005
22351,2600,Marc Quinn,United Kingdom,Male,2003
22362,7719,Walid Raad,Al-Lubnan,Male,0
22363,1811,Arthur Rackham,United Kingdom,Male,1909
22364,2287,Fiona Rae,China,Female,1991
22369,437,Sir Henry Raeburn,United Kingdom,Male,1883
22378,2693,Michael Raedecker,Nederland,Male,1999
22381,1812,Markus Raetz,Switzerland,Male,1987
22386,1813,Arnulf Rainer,Austria,Male,1982
22408,2526,Benjamin Ralph,0,Male,1997
22412,2527,John Ralston,0,Male,1997
22413,438,Allan Ramsay,United Kingdom,Male,1925
22420,2326,Peter Randall-Page,United Kingdom,Male,1995
22424,13424,Hani Rashed,Misr,Male,2009
22425,1814,William Ratcliffe,United Kingdom,Male,1955
22431,1815,Robert Rauschenberg,United States,Male,1980
22450,439,John Samuel Raven,United Kingdom,Male,1981
22451,16385,Lucy Raven,0,Female,2013
22452,1816,Leonard Raven-Hill,United Kingdom,Male,1927
22453,1817,Eric Ravilious,United Kingdom,Male,1940
22459,2615,Isabel Rawsthorne,0,Female,1997
22460,2751,Charles Ray,United States,Male,2009
22462,4749,David Rayson,United Kingdom,Male,2002
22463,1818,Martial Raysse,France,Male,1982
22464,440,David Charles Read,United Kingdom,Male,1977
22467,2528,Biagio Rebecca,0,Male,1997
22469,1819,Paul Rebeyrolle,France,Male,1975
22472,13672,Marwan Rechmaoui,Al-Lubnan,Male,2010
22474,1820,Bernard Reder,0,Male,1978
22475,441,Richard Redgrave,United Kingdom,Male,1847
22477,2348,Achill Redo,United Kingdom,Male,1994
22480,2243,Odilon Redon,France,Male,1989
22481,1821,Anne Redpath,United Kingdom,Female,1961
22483,2783,David Reeb,Israel,Male,2000
22487,1822,Russell Reeve,United Kingdom,Male,1975
22488,1823,Paula Rego,Portugal,Female,2002
22534,14791,Clunie Reid,United Kingdom,Female,2012
22535,12111,Jamie Reid,United Kingdom,Male,2008
22537,442,John Robertson Reid,United Kingdom,Male,1894
22539,1824,Sir Norman Reid,United Kingdom,Male,1982
22542,10123,Judit Reigl,Hungery,Female,2006
22544,2604,Philip Reinagle,0,Male,1997
22545,443,Ramsay Richard Reinagle,0,Male,1968
22550,1825,Victor Reinganum,United Kingdom,Male,1984
22551,1826,Ad Reinhardt,United States,Male,1996
22554,7121,Nick Relph,United Kingdom,Male,0
22555,2709,Albert Renger-Patzsch,Germany,Male,2011
22568,1827,Lady Mary Rennell,0,Female,1975
22575,8376,Rosângela Rennó,Brasil,Female,2009
22578,1828,Auguste Renoir,France,Male,1929
22584,1829,Ilya Repin,Ukraine,Male,1964
22585,11979,Mauro Restiffe,Brasil,Male,2008
22596,1831,Carl Frederik Reuterswärd,Sweden,Male,1980
22597,1832,Alan Reynolds,United Kingdom,Male,1953
22599,2529,Samuel William Reynolds  Junior,0,Male,1997
22600,444,Sir Joshua Reynolds,United Kingdom,Male,1830
22641,1833,Sir William Reynolds-Stephens,United States,Male,1911
22642,2394,Peter John van Reysschoot,Belgium,Male,1996
22643,1834,Geoffrey Rhoades,United Kingdom,Male,1940
22644,7682,Jason Rhoades,United States,Male,0
22645,2699,Carol Rhodes,United Kingdom,Female,1999
22647,16111,Lis Rhodes,United Kingdom,Female,2013
22648,6175,Brian Rice,United Kingdom,Male,2003
22652,445,Alfred William Rich,United Kingdom,Male,1915
22655,1835,Albert Richards,United Kingdom,Male,1946
22658,1836,Ceri Richards,United Kingdom,Male,1942
22747,1837,Frances Richards,United Kingdom,Female,1975
22767,446,John Inigo Richards,United Kingdom,Male,1967
22782,2584,Jonathan Richardson,United Kingdom,Male,1974
22787,2452,Thomas Miles Richardson  Junior,United Kingdom,Male,1997
22788,1838,Keith Richardson-Jones,United Kingdom,Male,1975
22790,1839,Germaine Richier,France,Female,1990
22805,447,George Richmond,United Kingdom,Male,1922
22817,1840,Oliffe Richmond,Australia,Male,1975
22825,448,Sir William Blake Richmond,United Kingdom,Male,1940
22828,1841,Gerhard Richter,Germany,Male,2008
22849,1842,Vjenceslav Richter,Hrvatska,Male,1981
22850,1843,Charles Ricketts,Switzerland,Male,1914
22864,1844,George Rickey,United States,Male,1968
22866,11957,John Riddy,United Kingdom,Male,2008
22879,12898,Liz Rideal,United Kingdom,Female,2009
22880,449,Matthew White Ridley,United Kingdom,Male,1919
22881,2664,James Rielly,United Kingdom,Male,1998
22882,2555,Elizabeth Rigby,United Kingdom,Female,1997
22942,1845,Bridget Riley,United Kingdom,Female,1975
22973,450,John Riley,United Kingdom,Male,1955
22975,1846,Klaus Rinke,Germany,Male,1973
22976,1847,Jean-Paul Riopelle,Canada,Male,1956
22978,1848,Edward Ripley,0,Male,1976
22979,451,Edward Villiers Rippingille,United Kingdom,Male,1847
22980,5465,Pipilotti Rist,Switzerland,Female,2003
22981,1849,Diego Rivera,México,Male,1958
22983,1851,Manuel Rivera,Spain,Male,1962
22985,1852,Larry Rivers,United States,Male,1975
23018,452,Leopold Rivers,United Kingdom,Male,1892
23019,453,Briton Riviere,United Kingdom,Male,1894
23025,1853,Brian Robb,United Kingdom,Male,1976
23026,454,David Roberts,United Kingdom,Male,1847
23032,1854,Donald Roberts,United States,Male,1975
23035,2755,Julie Roberts,United Kingdom,Female,2013
23036,1855,William Roberts,United Kingdom,Male,1926
23178,1856,Ivor Roberts-Jones,0,Male,1960
23179,14349,David Robilliard,United Kingdom,Male,2011
23181,1857,Frederick Cayley Robinson,United Kingdom,Male,1924
23182,455,Sir John Charles Robinson,United Kingdom,Male,1909
23184,1858,Zsuzsi Roboz,Hungery,Female,1976
23193,456,George Fennel Robson,United Kingdom,Male,1967
23198,858,Jaume Rocamora,Spain,Male,1981
23199,1860,Auguste Rodin,France,Male,1925
23206,3076,Donald Rodney,United Kingdom,Male,2001
23210,1861,Claude Rogers,United Kingdom,Male,1940
23216,10609,Franz Roh,Germany,Male,2007
23219,2778,Tim Rollins,United States,Male,0
23220,1862,Egide Rombaux,Belgium,Male,1915
23221,1863,Sergio Romiti,Italia,Male,1960
23222,457,George Romney,United Kingdom,Male,1847
23248,458,Thomas Matthews Rooke,United Kingdom,Male,1877
23251,459,Michael Angelo Rooker,United Kingdom,Male,1856
23256,460,Richard Roper,0,Male,1979
23257,1864,Michael Roschlau,Germany,Male,1975
23258,1865,Isaac Rosenberg,United Kingdom,Male,1972
23259,1866,James Rosenquist,United States,Male,1978
23280,1867,Leonard Rosoman,United Kingdom,Male,1946
23282,6237,Daniela Rossell,México,Female,2003
23286,461,Dante Gabriel Rossetti,United Kingdom,Male,1924
23341,1868,Medardo Rosso,Italia,Male,1986
23342,1869,Theodore Roszak,Poland,Male,1953
23343,11023,Mimmo Rotella,Italia,Male,2009
23344,1870,Dieter Roth,Germany,Male,1978
23404,1871,Frank Roth,United States,Male,1963
23406,3084,Jerome Rothenberg,United States,Male,0
23407,1872,Susan Rothenberg,United States,Female,1982
23417,1873,Michael Rothenstein,United Kingdom,Male,1939
23460,1874,Sir William Rothenstein,United Kingdom,Male,1907
23503,1875,Mark Rothko,Latvija,Male,1959
23516,4734,Eva Rothschild,Ireland,Female,2006
23520,6432,Judith Rothschild,United States,Female,2004
23521,1876,Georges Rouault,France,Male,1926
23526,1877,Henri Rousseau,France,Male,1933
23527,462,Théodore Roussel,France,Male,1927
23528,10196,Cliff Rowe,United Kingdom,Male,2007
23529,1878,Kenneth Rowell,Australia,Male,1975
23536,463,Thomas Rowlandson,United Kingdom,Male,1927
23572,1879,Kenneth Rowntree,United Kingdom,Male,1953
23579,1880,Pierre Roy,France,Male,1969
23581,2201,Felix Rozen,Russia,Male,1983
23591,2654,Peter Paul Rubens,Germany,Male,2009
23592,14439,Sterling Ruby,Germany,Male,2011
23594,2258,Ulrich Rückriem,Germany,Male,1990
23596,11907,Ross Rudesch Harley,0,Male,0
23597,2602,Thomas Ruff,Germany,Male,1998
23602,1881,Matt Rugg,United Kingdom,Male,1963
23603,2244,Ralph Rumney,United Kingdom,Male,1989
23604,464,Alexander Runciman,United Kingdom,Male,1983
23607,8665,Allen Ruppersberg,United States,Male,2009
23608,1882,Edward Ruscha,United States,Male,2008
23643,1883,Sir Henry Rushbury,United Kingdom,Male,1923
23650,465,John Ruskin,United Kingdom,Male,1910
23653,466,John Russell,United Kingdom,Male,1940
23655,1884,Sir Walter Russell,United Kingdom,Male,1914
23663,1885,Albert Rutherston,United Kingdom,Male,1931
23666,467,Violet Rutland  Duchess of,United Kingdom,Female,1938
23667,13509,Mark Ruwedel,United States,Male,2011
23688,1886,Adrian Ryan,United Kingdom,Male,1958
23689,2293,Veronica Ryan,Spain,Female,1992
23696,1887,Adolfine Ryland,United Kingdom,Female,1940
23697,468,Charles Reuben Ryley,United Kingdom,Male,1984
23699,1888,Robert Ryman,United States,Male,2009
23709,469,Walter Dendy Sadler,United Kingdom,Male,1894
23711,2770,Giorgio Sadotti,0,Male,2000
23712,1889,Anne Said,United Kingdom,Female,1962
23713,2453,Isaac Sailmaker,0,Male,1997
23714,1890,Niki de Saint Phalle,France,Female,1984
23715,1891,Augustus Saint-Gaudens,Ireland,Male,1919
23716,6602,Anri Sala,Shqipëria,Male,2004
23719,2454,George Augustus Henry Sala,United Kingdom,Male,1997
23720,2695,Doris Salcedo,Colombia,Female,2008
23727,12051,Sebastião Salgado,Brasil,Male,2010
23729,1892,David Salle,United States,Male,1989
23738,11459,Ernesto Salmeron,Nicaragua,Male,2010
23739,1893,John Salt,United Kingdom,Male,1980
23740,2343,Rebecca Salter,United Kingdom,Female,1994
